Año;Dia;Mes;Fecha;Hora;Temp out;Hi Temp;Low Temp;Out Hum;Dew;Wind Speed;Wind Dir;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Bar  ;Rain;Rain Rate;Solar Rad;Solar Energy;Hi Solar Rad;UV  Index;UV  Dose;Hi  UV;Heat D-D;Cool D-D;In Temp;In Hum;In Dew;In Heat;In EMC;In Air Density;ET ;Wind Samp;Wind Tx;ISS Recept;Arc. Int.
2020;5;1;5/01/2020;10:00:00;28,6;28,6;26,9;74;23,5;0;WSW;0;1,8;S;28,6;32,8;32,8;---;762,2;0;0;418;35,95;708;3;1,29;4,6;0;0,428;26,6;69;20,5;28;12,55;1,1537;0,28;1401;1;100;60
2020;5;1;5/01/2020;11:00:00;30,4;30,4;28,6;69;24,1;0,9;W;3,22;2,2;WNW;30,4;35,9;35,9;---;761,6;0;0;732;62,96;763;5,7;2,44;6,7;0;0,505;27,7;68;21,3;29,8;12,31;1,147;0,48;1403;1;100;60
2020;5;1;5/01/2020;12:00:00;31,7;31,7;30,5;61;23,2;0,9;W;3,22;3,6;WNW;31,7;36,6;36,6;---;760,8;0;0;781;67,17;812;7,3;3,13;7,7;0;0,556;29,1;66;22,1;32,3;11,86;1,1393;0,53;1401;1;100;60
2020;5;1;5/01/2020;13:00:00;32,5;32,7;31,6;62;24,3;0,9;WSW;3,22;3,1;W;32,5;39,1;39,1;---;759,6;0;0;778;66,92;800;7,3;3,13;7,7;0;0,59;30,2;65;22,9;34,6;11,59;1,1315;0,53;1380;1;100;60
2020;5;1;5/01/2020;14:00:00;32,8;33,1;32,5;55;22,6;1,3;WNW;4,83;3,1;W;32,8;37,7;37,7;---;758,7;0;0;730;62,79;861;6;2,57;7;0;0,604;31,1;64;23,4;35,7;11,33;1,126;0,53;1401;1;100;60
2020;5;1;5/01/2020;15:00:00;33,4;33,4;32,8;48;20,9;1,3;N;4,83;3,1;W;33,4;36,9;36,9;---;758,2;0;0;602;51,78;675;3,8;1,63;5;0;0,627;31,6;62;23,4;36,5;10,97;1,1235;0,46;1401;1;100;60
2020;5;1;5/01/2020;16:00:00;33,3;33,6;33,1;50;21,5;0,9;N;3,22;3,1;NE;33,3;37,3;37,3;---;758,1;0;0;420;36,12;510;1,7;0,73;2,6;0;0,625;31,7;61;23,2;36,6;10,79;1,1232;0,33;1403;1;100;60
2020;5;1;5/01/2020;17:00:00;31,7;33,3;31,7;58;22,4;0,4;WNW;1,61;3,1;W;31,7;35,8;35,8;---;758,2;0;0;202;17,37;316;0,2;0,09;0,8;0;0,556;31,4;62;23,3;36,2;10,98;1,1241;0,18;1404;1;100;60
2020;5;1;5/01/2020;18:00:00;27,4;31,7;27,4;75;22,6;0;W;0;1,3;W;27,4;30,1;30,1;---;758,4;0;0;28;2,41;95;0;0;0;0;0,38;30,7;63;22,9;35,1;11,2;1,1278;0,03;1402;1;100;60
2020;5;1;5/01/2020;19:00:00;25,7;27,4;25,7;80;22;0;---;0;0;---;25,7;27,7;27,7;---;758,6;0;0;0;0;0;0;0;0;0;0,308;29,9;65;22,6;33,8;11,62;1,1319;0,03;1403;1;100;60
2020;5;1;5/01/2020;20:00:00;24,4;25,7;24,4;84;21,5;0;---;0;0;---;24,4;26,1;26,1;---;759;0;0;0;0;0;0;0;0;0;0,252;29,2;66;22,2;32,5;11,86;1,136;0,03;1401;1;100;60
2020;5;1;5/01/2020;21:00:00;23,8;24,4;23,8;85;21,1;0;W;0;0,4;W;23,8;25,3;25,3;---;759,2;0;0;0;0;0;0;0;0;0;0,227;28,6;66;21,6;31,3;11,88;1,1393;0,03;1402;1;100;60
2020;5;1;5/01/2020;22:00:00;23,1;23,8;23,1;85;20,4;0;W;0;0,4;W;23,1;24,3;24,3;---;759,2;0;0;0;0;0;0;0;0;0;0,199;28,1;67;21,4;30,3;12,1;1,1419;0,03;1399;1;100;60
2020;5;1;5/01/2020;23:00:00;22,5;23,1;22,5;85;19,9;0;---;0;0;---;22,5;23,6;23,6;---;759;0;0;0;0;0;0;0;0;0;0,174;27,5;68;21,1;29,4;12,32;1,1443;0,03;1401;1;100;60
2020;6;1;6/01/2020;0:00:00;22,7;22,7;22,4;85;20;0;W;0;0,9;WSW;22,7;23,8;23,8;---;758,7;0;0;0;0;0;0;0;0;0;0,181;27,1;68;20,6;28,7;12,34;1,1463;0,03;1381;1;100;60
2020;6;1;6/01/2020;1:00:00;21,8;22,7;21,8;86;19,4;0;WSW;0;0,4;WSW;21,8;22,9;22,9;---;758,2;0;0;0;0;0;0;0;0;0;0,146;26,7;69;20,6;28,2;12,55;1,1469;0,03;1402;1;100;60
2020;6;1;6/01/2020;2:00:00;21,4;21,8;21,4;86;18,9;0;WSW;0;0,4;WSW;21,4;22,3;22,3;---;757,8;0;0;0;0;0;0;0;0;0;0,127;26,4;69;20,2;27,7;12,57;1,1481;0,03;1403;1;100;60
2020;6;1;6/01/2020;3:00:00;20,8;21,4;20,8;87;18,6;0;WSW;0;0,9;WSW;20,8;21,8;21,8;---;757,9;0;0;0;0;0;0;0;0;0;0,104;26,1;69;20;27,3;12,59;1,1497;0,03;1401;1;100;60
2020;6;1;6/01/2020;4:00:00;20,6;20,8;20,6;87;18,4;0;WSW;0;0,4;WSW;20,6;21,7;21,7;---;758,2;0;0;0;0;0;0;0;0;0;0,095;25,8;70;19,9;26,9;12,88;1,1517;0;1401;1;100;60
2020;6;1;6/01/2020;5:00:00;20,3;20,7;20,3;87;18,1;0;WSW;0;0,4;WSW;20,3;21,3;21,3;---;758,6;0;0;0;0;0;0;0;0;0;0,083;25,4;70;19,6;26,6;12,89;1,1541;0;1401;1;100;60
2020;6;1;6/01/2020;6:00:00;20,1;20,4;20;87;17,8;0;---;0;0;---;20,1;20,9;20,9;---;758,8;0;0;0;0;0;0;0;0;0;0,072;25,3;70;19,4;26,3;12,9;1,1553;0;1403;1;100;60
2020;6;1;6/01/2020;7:00:00;20,4;20,4;19,8;88;18,3;0;WSW;0;0,4;WSW;20,4;21,4;21,4;---;759,4;0;0;13;1,12;44;0;0;0;0;0,086;24,9;70;19,1;26;12,91;1,1581;0;1403;1;100;60
2020;6;1;6/01/2020;8:00:00;23,5;23,5;20,4;84;20,6;0;WSW;0;0,9;WSW;23,5;24,8;24,8;---;760,1;0;0;58;4,99;111;0,1;0,04;0,7;0;0,215;24,9;71;19,3;26,1;13,17;1,1587;0,03;1403;1;100;60
2020;6;1;6/01/2020;9:00:00;26,6;26,6;23,5;74;21,6;0;WSW;0;0,9;WSW;26,6;28,5;28,5;---;760,3;0;0;114;9,81;357;1,1;0,47;2,2;0;0,345;25,3;71;19,7;26,5;13,15;1,157;0,08;1399;1;100;60
2020;6;1;6/01/2020;10:00:00;29,4;29,4;26,6;67;22,6;0,4;NW;1,61;2,2;W;29,4;33,1;33,1;---;760,1;0;0;545;46,88;649;3,6;1,54;4,8;0;0,461;26,3;70;20,4;27,6;12,86;1,1519;0,36;1397;1;100;60
2020;6;1;6/01/2020;11:00:00;31;31;29,4;58;21,8;0,9;NNE;3,22;2,7;WNW;31;34,4;34,4;---;759,7;0;0;713;61,33;765;6;2,57;6,9;0;0,528;27,5;68;21,1;29,4;12,32;1,1454;0,48;1404;1;100;60
2020;6;1;6/01/2020;12:00:00;32,1;32,1;31;58;22,8;0,9;WNW;3,22;2,7;WSW;32,1;36,7;36,7;---;758,9;0;0;787;67,69;802;7,5;3,21;7,8;0;0,572;28,8;66;21,8;31,8;11,87;1,1376;0,56;1404;1;100;60
2020;6;1;6/01/2020;13:00:00;33,1;33,1;32,1;53;22,2;0,9;WNW;3,22;3,6;W;33,1;37,8;37,8;---;758;0;0;805;69,24;944;7,5;3,21;7,8;0;0,616;30;64;22,4;33,9;11,41;1,1308;0,56;1382;1;100;60
2020;6;1;6/01/2020;14:00:00;33,8;33,9;33,1;49;21,6;0,9;N;3,22;3,1;WNW;33,8;38,1;38,1;---;757,3;0;0;757;65,11;904;6;2,57;7,6;0;0,646;30,9;63;23,1;35,4;11,2;1,1249;0,53;1377;1;100;60
2020;6;1;6/01/2020;15:00:00;33,7;34,1;33,6;52;22,5;0,9;WNW;3,22;3,1;WNW;33,7;38,8;38,8;---;756,8;0;0;640;55,05;761;4;1,71;5,1;0;0,641;31,6;62;23,4;36,5;10,97;1,1213;0,48;1402;1;100;60
2020;6;1;6/01/2020;16:00:00;32,9;33,8;32,9;54;22,4;1,3;W;4,83;3,6;W;32,9;37,7;37,7;---;756,6;0;0;443;38,1;531;1,8;0,77;2,7;0;0,609;31,8;61;23,3;36,8;10,78;1,1204;0,36;1404;1;100;60
2020;6;1;6/01/2020;17:00:00;32,3;32,9;32,3;57;22,7;0,4;WNW;1,61;3,1;W;32,3;37;37;---;756,8;0;0;197;16,94;318;0,2;0,09;0,9;0;0,581;31,6;62;23,4;36,5;10,97;1,1214;0,15;1402;1;100;60
2020;6;1;6/01/2020;18:00:00;28,1;32,4;28,1;73;22,8;0;NE;0;0,4;WNW;28,1;31,2;31,2;---;757;0;0;31;2,67;104;0;0;0;0;0,405;30,8;63;23;35,2;11,2;1,1251;0,03;1403;1;100;60
2020;6;1;6/01/2020;19:00:00;25,8;28,1;25,7;80;22,1;0;---;0;0;---;25,8;27,8;27,8;---;757,5;0;0;0;0;0;0;0;0;0;0,31;30;65;22,7;34,1;11,61;1,1294;0,03;1402;1;100;60
2020;6;1;6/01/2020;20:00:00;25,7;25,9;25,7;82;22,4;0;NE;0;0,4;NE;25,7;27,8;27,8;---;757,8;0;0;0;0;0;0;0;0;0;0,306;29,4;66;22,4;33,1;11,85;1,1325;0,03;1402;1;100;60
2020;6;1;6/01/2020;21:00:00;24,5;25,7;24,5;84;21,6;0;---;0;0;---;24,5;26,3;26,3;---;758,1;0;0;0;0;0;0;0;0;0;0,257;28,8;67;22,1;32;12,07;1,1359;0,03;1400;1;100;60
2020;6;1;6/01/2020;22:00:00;23,9;24,5;23,9;85;21,3;0;---;0;0;---;23,9;25,6;25,6;---;758,2;0;0;0;0;0;0;0;0;0;0,234;28,3;68;21,8;30,9;12,29;1,1388;0,03;1402;1;100;60
2020;6;1;6/01/2020;23:00:00;24,1;24,2;23,8;84;21,2;0;NE;0;0,4;NE;24,1;25,8;25,8;---;758,4;0;0;0;0;0;0;0;0;0;0,241;27,8;68;21,4;30,1;12,31;1,1415;0,03;1402;1;100;60
2020;7;1;7/01/2020;0:00:00;24,3;24,3;24,1;84;21,4;0;NE;0;0,4;NE;24,3;26;26;---;758,4;0;0;0;0;0;0;0;0;0;0,248;27,5;68;21,1;29,4;12,32;1,1433;0,03;1401;1;100;60
2020;7;1;7/01/2020;1:00:00;23,6;24,4;23,6;85;20,9;0;NE;0;0,4;NE;23,6;24,9;24,9;---;758;0;0;0;0;0;0;0;0;0;0,218;27,2;69;21;28,9;12,51;1,1441;0,03;1401;1;100;60
2020;7;1;7/01/2020;2:00:00;22,8;23,6;22,8;86;20,4;0;NE;0;0,4;NE;22,8;24,1;24,1;---;757,6;0;0;0;0;0;0;0;0;0;0,187;26,8;70;20,9;28,4;12,83;1,1449;0,03;1402;1;100;60
2020;7;1;7/01/2020;3:00:00;22,1;22,8;22,1;86;19,7;0;---;0;0;---;22,1;23,2;23,2;---;757,6;0;0;0;0;0;0;0;0;0;0,157;26,6;70;20,7;28,1;12,85;1,1461;0,03;1401;1;100;60
2020;7;1;7/01/2020;4:00:00;21,9;22,1;21,8;87;19,6;0;NE;0;0,4;NE;21,9;23;23;---;757,6;0;0;0;0;0;0;0;0;0;0,148;26,3;70;20,4;27,6;12,86;1,1479;0;1405;1;100;60
2020;7;1;7/01/2020;5:00:00;21,2;21,9;21,2;87;18,9;0;---;0;0;---;21,2;22,1;22,1;---;757,9;0;0;0;0;0;0;0;0;0;0,118;26;71;20,3;27,3;13,1;1,1496;0;1403;1;100;60
2020;7;1;7/01/2020;6:00:00;20,8;21,2;20,8;87;18,5;0;---;0;0;---;20,8;21,8;21,8;---;758,3;0;0;0;0;0;0;0;0;0;0,102;25,7;71;20;26,9;13,12;1,1521;0;1402;1;100;60
2020;7;1;7/01/2020;7:00:00;20,9;20,9;20,5;87;18,7;0;---;0;0;---;20,9;21,9;21,9;---;759;0;0;13;1,12;39;0;0;0;0;0,109;25,3;71;19,7;26,5;13,15;1,1549;0;1401;1;100;60
2020;7;1;7/01/2020;8:00:00;24;24;20,9;84;21,1;0;NE;0;0,4;NE;24;25,6;25,6;---;759,6;0;0;62;5,33;130;0,1;0,04;0,7;0;0,236;25,3;71;19,7;26,5;13,15;1,1558;0,05;1400;1;100;60
2020;7;1;7/01/2020;9:00:00;26,9;26,9;24;78;22,7;0;WSW;0;1,8;WSW;26,9;29,4;29,4;---;759,7;0;0;114;9,81;323;1,1;0,47;2,3;0;0,356;25,8;71;20,1;27;13,11;1,1536;0,08;1402;1;100;60
2020;7;1;7/01/2020;10:00:00;29,8;29,8;26,9;64;22,3;0,4;W;1,61;2,7;W;29,8;33,5;33,5;---;759,5;0;0;539;46,36;650;3,6;1,54;5;0;0,479;24,7;49;13,3;24,6;9,02;1,167;0,36;1401;1;100;60
2020;7;1;7/01/2020;11:00:00;31,9;32;29,8;58;22,6;0,9;WNW;3,22;3,1;W;31,9;36,4;36,4;---;759,1;0;0;715;61,5;761;6,2;2,66;7,1;0;0,565;25,3;49;13,8;25,2;9;1,1637;0,51;1404;1;100;60
2020;7;1;7/01/2020;12:00:00;32,7;33;31,9;58;23,3;1,3;W;4,83;4;W;32,7;38,2;38,2;---;758,4;0;0;786;67,6;803;7,9;3,39;8,3;0;0,597;26;46;13,5;25,9;8,47;1,1601;0,58;1402;1;100;60
2020;7;1;7/01/2020;13:00:00;33,6;33,7;32,7;52;22,4;1,8;WNW;6,44;3,6;W;33,6;38,6;38,6;---;757,7;0;0;795;68,38;809;8,1;3,47;8,4;0;0,637;26,4;41;12,1;25,9;7,75;1,1591;0,58;1403;1;100;60
2020;7;1;7/01/2020;14:00:00;33,7;33,7;33;50;21,9;1,8;W;6,44;4;W;33,7;38,1;38,1;---;757,1;0;0;733;63,05;779;6,7;2,87;7,6;0;0,641;27,2;45;14,2;26,9;8,33;1,1527;0,56;1399;1;100;60
2020;7;1;7/01/2020;15:00:00;33,9;34;33,4;47;21;1,3;WNW;4,83;3,6;W;33,9;37,7;37,7;---;756,8;0;0;620;53,33;714;4,2;1,8;5,6;0;0,648;27,4;42;13,3;27;7,85;1,1524;0,46;1403;1;100;60
2020;7;1;7/01/2020;16:00:00;32,4;33,9;32,4;55;22,2;0,9;WNW;3,22;2,7;W;32,4;36,7;36,7;---;756,7;0;0;312;26,84;512;1,6;0,69;2,8;0;0,586;27,1;40;12,3;26,5;7,55;1,1548;0,25;1371;1;100;60
2020;7;1;7/01/2020;17:00:00;32,2;32,8;31,8;56;22,3;0,4;WNW;1,61;1,8;N;32,2;36,6;36,6;---;756,9;0;0;201;17,29;308;0,1;0,04;0,5;0;0,579;28,2;43;14,4;28,2;8;1,1483;0,15;1400;1;100;60
2020;7;1;7/01/2020;18:00:00;29,6;32,2;29,6;68;23,1;0;WNW;0;0,9;WNW;29,6;33,8;33,8;---;757,1;0;0;37;3,18;100;0;0;0;0;0,47;29,1;50;17,6;30,1;9,06;1,1411;0,05;1401;1;100;60
2020;7;1;7/01/2020;19:00:00;27,5;29,6;27,5;75;22,7;0;---;0;0;---;27,5;30,2;30,2;---;757,7;0;0;0;0;0;0;0;0;0;0,382;28,9;53;18,4;30,2;9,57;1,1412;0;1402;1;100;60
2020;7;1;7/01/2020;20:00:00;26,6;27,5;26,6;79;22,7;0;---;0;0;---;26,6;29;29;---;758;0;0;0;0;0;0;0;0;0;0,345;28,6;57;19,3;30,1;10,22;1,1416;0,03;1377;1;100;60
2020;7;1;7/01/2020;21:00:00;25,2;26,6;25,2;82;21,9;0;WNW;0;0,9;WNW;25,2;27,1;27,1;---;758,5;0;0;0;0;0;0;0;0;0;0,287;28,3;59;19,5;29,7;10,55;1,1431;0,03;1400;1;100;60
2020;7;1;7/01/2020;22:00:00;24,3;25,2;24,3;84;21,5;0;WNW;0;0,9;WNW;24,3;26,1;26,1;---;758,4;0;0;0;0;0;0;0;0;0;0,25;27,7;60;19,2;28,9;10,75;1,1455;0,03;1403;1;100;60
2020;7;1;7/01/2020;23:00:00;23,7;24,3;23,7;84;20,8;0;WNW;0;0,4;WNW;23,7;25,1;25,1;---;758,2;0;0;0;0;0;0;0;0;0;0,222;27,4;62;19,5;28,6;11,12;1,1462;0,03;1402;1;100;60
2020;8;1;8/01/2020;0:00:00;23,8;23,8;23,4;83;20,7;0;WNW;0;1,3;WNW;23,8;25,3;25,3;---;758,3;0;0;0;0;0;0;0;0;0;0,227;26,9;63;19,3;28;11,34;1,1483;0,03;1400;1;100;60
2020;8;1;8/01/2020;1:00:00;22,9;23,8;22,9;85;20,2;0;WNW;0;0,9;WNW;22,9;24,1;24,1;---;757,9;0;0;0;0;0;0;0;0;0;0,19;26,6;64;19,2;27,6;11,55;1,149;0,03;1401;1;100;60
2020;8;1;8/01/2020;2:00:00;22,1;22,9;22,1;86;19,6;0;WNW;0;0,4;WNW;22,1;23,1;23,1;---;757,7;0;0;0;0;0;0;0;0;0;0,155;26,3;65;19,2;27,3;11,76;1,1501;0,03;1401;1;100;60
2020;8;1;8/01/2020;3:00:00;21,8;22,1;21,8;86;19,4;0;WNW;0;0,4;WNW;21,8;22,9;22,9;---;757,7;0;0;0;0;0;0;0;0;0;0,146;26;66;19,2;27;11,97;1,1513;0,03;1403;1;100;60
2020;8;1;8/01/2020;4:00:00;21,3;21,8;21,3;86;18,8;0;WNW;0;1,3;WNW;21,3;22,2;22,2;---;757,9;0;0;0;0;0;0;0;0;0;0,123;25,8;66;18,9;26,7;11,98;1,1527;0,03;1397;1;100;60
2020;8;1;8/01/2020;5:00:00;20,7;21,3;20,7;87;18,4;0;---;0;0;---;20,7;21,7;21,7;---;758,3;0;0;0;0;0;0;0;0;0;0,097;25,4;67;18,9;26,3;12,19;1,1547;0,03;1402;1;100;60
2020;8;1;8/01/2020;6:00:00;20,2;20,7;20,2;87;18;0;WNW;0;0,4;WNW;20,2;21,2;21,2;---;758,9;0;0;0;0;0;0;0;0;0;0,079;25,2;67;18,6;26,1;12,2;1,1571;0;1401;1;100;60
2020;8;1;8/01/2020;7:00:00;20,8;20,8;20,1;88;18,8;0;WNW;0;0,4;WNW;20,8;21,9;21,9;---;759,6;0;0;11;0,95;42;0;0;0;0;0,104;24,9;68;18,6;25,9;12,47;1,1591;0;1402;1;100;60
2020;8;1;8/01/2020;8:00:00;23,7;23,7;20,8;83;20,7;0;NNW;0;0,4;NNW;23,7;25,2;25,2;---;760,1;0;0;62;5,33;144;0,1;0,04;0,7;0;0,225;25,1;71;19,4;26,2;13,17;1,1582;0,05;1376;1;100;60
2020;8;1;8/01/2020;9:00:00;27,6;27,6;23,7;70;21,6;0;NNW;0;0,4;NNW;27,6;29,8;29,8;---;760,2;0;0;113;9,72;381;1;0,43;2,4;0;0,387;24,8;65;17,8;25,6;11,82;1,1617;0,08;1402;1;100;60
2020;8;1;8/01/2020;10:00:00;30,8;30,8;27,6;60;22,1;0,4;NNW;1,61;2,2;WSW;30,8;34,5;34,5;---;759,9;0;0;557;47,91;661;3,7;1,59;5;0;0,519;24,3;52;13,8;24,4;9,53;1,1686;0,38;1401;1;100;60
2020;8;1;8/01/2020;11:00:00;32,7;32,8;30,8;50;20,9;0,4;N;1,61;2,2;WNW;32,7;36,1;36,1;---;759,4;0;0;724;62,27;773;6,1;2,61;7;0;0,6;24,8;45;12,1;24,6;8,42;1,1678;0,51;1402;1;100;60
2020;8;1;8/01/2020;12:00:00;33,6;33,7;32,7;52;22,4;0,4;NW;1,61;2,7;W;33,6;38,6;38,6;---;758,6;0;0;797;68,55;817;7,6;3,26;8,1;0;0,637;25,4;44;12,3;25,2;8,19;1,164;0,58;1403;1;100;60
2020;8;1;8/01/2020;13:00:00;34,4;34,4;33,6;48;21,8;0,9;WNW;3,22;4;N;34,4;38,9;38,9;---;757,7;0;0;806;69,33;819;7,9;3,39;8,2;0;0,669;27,7;44;14,4;27,6;8,15;1,1513;0,58;1401;1;100;60
2020;8;1;8/01/2020;14:00:00;34,7;34,9;34,2;44;20,7;0,9;W;3,22;3,6;W;34,7;38,5;38,5;---;756,8;0;0;746;64,16;791;6,5;2,79;7,5;0;0,683;28,1;43;14,3;28;8;1,1487;0,56;1398;1;100;60
2020;8;1;8/01/2020;15:00:00;34,8;35;34,4;46;21,5;0,9;W;3,22;3,6;WSW;34,8;39,2;39,2;---;756,3;0;0;622;53,5;694;4,1;1,76;5,4;0;0,685;27,9;41;13,5;27,7;7,7;1,1494;0,48;1402;1;100;60
2020;8;1;8/01/2020;16:00:00;34,4;34,8;34,3;47;21,5;0,9;W;3,22;3,6;W;34,4;38,8;38,8;---;756,2;0;0;440;37,84;538;1,8;0,77;2,9;0;0,671;27,4;37;11,4;26,7;7,12;1,1537;0,36;1403;1;100;60
2020;8;1;8/01/2020;17:00:00;33,2;34,4;33,2;51;21,7;0,4;WNW;1,61;2,7;NNE;33,2;37,4;37,4;---;756,5;0;0;227;19,52;338;0,3;0,13;0,9;0;0,62;28,5;41;14;28,5;7,68;1,147;0,18;1404;1;100;60
2020;8;1;8/01/2020;18:00:00;28,6;33,2;28,6;69;22,4;0;WNW;0;0,9;WNW;28,6;31,8;31,8;---;756,5;0;0;33;2,84;107;0;0;0;0;0,428;29,3;49;17,5;30,2;8,86;1,1395;0,03;1403;1;100;60
